,회사코드,회사이름,corr
1484,003580,넥스트사이언스,0.5569852229424866
1485,004370,농심,-0.24415131623618777
1486,023590,다우기술,0.5167510705392665
1487,128820,대성산업,-0.42514395849685244
1488,000300,대유플러스,0.722332415183854
1489,001440,대한전선,-0.05230763922598108
1490,001130,대한제분,-0.8437753548726338
1491,003490,대한항공,-0.6081285789919484
1492,003830,대한화섬,-0.5437932401840035
1493,023450,동남합성,0.6956362145467742
1494,004140,동방,0.8189119460605698
1495,282690,동아타이어,-0.4025510512839612
1496,092780,동양피스톤,0.7567073378228987
1497,014820,동원시스템즈,-0.8858577761630403
1498,210540,디와이파워,-0.28755616699921466
1499,138040,메리츠금융지주,-0.6845157038692175
1500,009580,무림P&P,0.10761870312942452
1501,002840,미원상사,0.7188759291669132
1502,003850,보령제약,-0.2515634266263466
1503,006090,사조오양,0.929386773207036
1504,006110,삼아알미늄,-0.5522857795860909
1505,010960,삼호개발,0.47528321964163933
1506,011230,삼화전자공업,0.665580839126052
1507,000390,삼화페인트공업,0.6422940865807615
1508,075180,새론오토모티브,0.8511316177888032
1509,014910,성문전자,-0.44592145876095807
1510,003030,세아제강지주,-0.5244445245251681
1511,035510,신세계I&C,0.7697916902541926
1512,102280,쌍방울,-0.648493182376512
1513,003410,쌍용양회공업,0.2580828635379803
1514,008700,아남전자,-0.5482577975935858
1515,002310,아세아제지,0.9741197837636693
1516,267850,아시아나IDT,0.5255472936430994
1517,161000,애경유화,-0.7084131431888488
1518,023960,에쓰씨엔지니어링,0.8861406068799488
1519,298690,에어부산,0.9848649413064023
1520,015260,에이엔피,0.46412715941172855
1521,009810,엔케이물산,-0.95103241851358
1522,012160,영흥,-0.3636725624738626
1523,002630,오리엔트바이오,0.20893446937099552
1524,001800,오리온홀딩스,-0.03320792937864502
1525,070960,용평리조트,0.08940384660277316
1526,016880,웅진,-0.6414146991862891
1527,005820,원림,-0.048012738721986824
1528,077500,유니퀘스트,0.3924197329353929
1529,074610,이엔플러스,-0.8404032789280806
1530,101140,인바이오젠,0.1889880898604062
1531,249420,일동제약,-0.3136016911446285
1532,007110,일신석재,0.26540643680320225
1533,007570,일양약품,0.9772976800963867
1534,044380,주연테크,0.9736242705065936
1535,010580,지코,-0.5195458237610043
1536,003780,진양산업,0.2659704121379943
1537,001620,케이비아이동국실업,0.18149180787025881
1538,029460,케이씨,-0.6878365582154655
1539,053210,케이티스카이라이프,-0.8814133340155053
1540,002020,코오롱,-0.5419668034783438
1541,004870,티웨이홀딩스,0.584502694009166
1542,005690,파미셀,0.7158588723919153
1543,010770,평화홀딩스,0.894637514949976
1544,017810,풀무원,0.8849014697876589
1545,000140,하이트진로홀딩스,0.7074790990824144
1546,025540,한국단자공업,0.39850711471843386
1547,009540,한국조선해양,0.9028491363748857
1548,017960,한국카본,0.406463469597562
1549,128940,한미약품,0.1754963382880744
1550,004960,한신공영,0.9598582607609679
1551,014130,한익스프레스,-0.235950298696306
1552,272210,한화시스템,0.8181915673240143
1553,003530,한화투자증권,-0.12001084144126406
1554,086280,현대글로비스,0.9623345520987864
1555,004310,현대약품,-0.48439463845300645
1556,267250,현대중공업지주,0.02099503027816488
1557,001450,현대해상,-0.274649592939735
1558,013520,화승알앤에이,0.8391285078461397
1559,298040,효성중공업,0.10605522783583568
1560,298020,효성티앤씨,0.40604612637463555
1561,045890,GV,-0.6748819144252964
1562,078150,HB테크놀러지,0.397820969112202
1563,095340,ISC,-0.30081204671853107
1564,035600,KG이니시스,0.5798147754077151
1565,219550,MP한강,-0.6712853529131839
1566,053290,NE능률,0.29041023110053193
1567,060250,NHN한국사이버결제,-0.053402901433511084
1568,019550,SBI인베스트먼트,0.8715111103663914
1569,255220,SG,0.6904290728523804
1570,094480,갤럭시아머니트리,-0.27127299641024155
1571,014570,고려제약,0.861542713128267
1572,053270,구영테크,0.9121560177597174
1573,078130,국일제지,0.16329078254331023
1574,053260,금강철강,0.6545495199220612
1575,049080,기가레인,-0.7569453133976977
1576,151910,나노스,-0.6263480729135886
1577,091970,나노캠텍,0.4828877390819862
1578,051490,나라엠앤디,-0.7900281329428489
1579,293580,나우IB,0.8285577821913672
1580,290660,네오펙트,-0.4781957832433035
1581,142280,녹십자엠에스,0.3499727701253149
1582,214870,뉴지랩,-0.7562173329699916
1583,008830,대동기어,-0.6319959179580231
1584,004780,대륙제관,0.8874684541426077
1585,317850,대모,-0.25321257269172415
1586,290670,대보마그네틱,-0.9959428629742072
1587,025440,대성엘텍,-0.9296893756590252
1588,027830,대성창투,-0.2345570569189328
1589,006580,대양제지,0.9111248866349738
1590,120240,대정화금,-0.6975146062410469
1591,140520,대창스틸,0.34419036995591124
1592,263600,덕우전자,-0.49479613488736324
1593,194480,데브시스터즈,0.38224893428612366
1594,033500,동성화인텍,-0.3563112537572581
1595,060380,동양에스텍,-0.8664610515823516
1596,079960,동양이엔피,0.03349817582731973
1597,023790,동일철강,-0.4556895823300381
1598,066670,디스플레이텍,-0.2534452155603145
1599,109740,디에스케이,0.4879460096390427
1600,227100,디자인,-0.5237582725578048
1601,113810,디젠스,-0.6325120254813635
1602,228670,레이,-0.8012530460666258
1603,267980,매일유업,0.1635485218502531
1604,067280,멀티캠퍼스,0.4870792637851267
1605,072870,메가스터디,-0.9840814110317249
1606,065650,메디프론,-0.13373518646679391
1607,087260,모바일어플라이언스,0.6467505265234368
1608,201490,미투온,0.08619742312313992
1609,208710,바이오로그디바이스,0.7295893048630308
1610,036620,버추얼텍,0.18636934129257093
1611,299910,베스파,0.8036764941126217
1612,093190,빅솔론,0.990296737786349
1613,018310,삼목에스폼,0.5436935019999506
1614,038540,상상인,0.5006828058779871
1615,263810,상신전자,0.29809431335383085
1616,178320,서진시스템,-0.8047005641094388
1617,140070,서플러스글로벌,-0.17478452047599327
1618,171090,선익시스템,0.9988221327771794
1619,014620,성광벤드,0.4244197966526722
1620,158310,스타모빌리티,0.533526057147071
1621,138070,신진에스엠,0.47968886582996506
1622,036710,심텍홀딩스,0.6120016661113818
1623,049960,쎌바이오텍,0.5882189446678259
1624,260930,씨티케이코스메틱스,0.4485591158391174
1625,125210,아모그린텍,0.014174164171686935
1626,074430,아미노로직스,-0.030193148416091945
1627,143160,아이디스,-0.6770891389786556
1628,052860,아이앤씨,0.3119766523747979
1629,069920,아이에스이커머스,-0.37724038580229907
1630,101390,아이엠,0.5495630052718583
1631,059120,아진엑스텍,-0.992004707324195
1632,158430,아톤,0.6676030929505331
1633,052790,액토즈소프트,-0.439561355549167
1634,092600,앤씨앤,0.17824022872512482
1635,041510,에스엠,-0.28646750069003735
1636,039440,에스티아이,-0.4248558712372544
1637,047920,에이치엘비제약,0.9792667371859787
1638,044780,에이치케이,0.19078732471645735
1639,045660,에이텍,-0.16278835665299804
1640,086520,에코프로,0.886638931113863
1641,247540,에코프로비엠,0.9133102293635899
1642,156100,엘앤케이바이오,0.668409791675158
1643,014940,오리엔탈정공,0.08852957564960026
1644,010470,오리콤,0.9126957702707963
1645,241790,오션브릿지,-0.47109132881118204
1646,031510,오스템,-0.09860508552773385
1647,046970,우리로,-0.6797357471476217
1648,215380,우정바이오,-0.9328709107301894
1649,030530,원익홀딩스,-0.18136197994525927
1650,101160,월덱스,0.6717327561493923
1651,076080,웰크론한텍,0.13570055201897102
1652,900340,윙입푸드,-0.7977556324098293
1653,036200,유니셈,-0.9800288168521121
1654,142210,유니트론텍,-0.31429584750372974
1655,023410,유진기업,0.30524628619758487
1656,056080,유진로봇,-0.965683431269463
1657,215790,이노인스트루먼트,-0.9051564233417918
1658,041520,이라이콤,0.7263120172070611
1659,078020,이베스트투자증권,0.2725361732144096
1660,226360,이엑스티,-0.6746407398211601
1661,088290,이원컴포텍,0.3593211480309449
1662,090850,이지웰,-0.5981343364881635
1663,092130,이크레더블,-0.0767899132709208
1664,150840,인트로메딕,0.6001115543093234
1665,048530,인트론바이오,0.3464034593318807
1666,041020,인프라웨어,-0.9597831985505381
1667,058450,일야,-0.6606771033172051
1668,094820,일진파워,0.36337162318474786
1669,187420,제노포커스,-0.902841106857146
1670,123330,제닉,-0.9703104070277808
1671,204840,지엘팜텍,-0.8822065848170711
1672,109820,진매트릭스,0.7163637347146562
1673,004650,창해에탄올,0.4909218120424947
1674,096240,청담러닝,0.5169457110010401
1675,013720,청보산업,-0.3227762177290096
1676,900310,컬러레이,-0.761979543629733
1677,263700,케어랩스,0.2143897437318971
1678,214370,케어젠,-0.6597486177153066
1679,272110,케이엔제이,0.6831954062935168
1680,083550,케이엠,0.8982352303754871
1681,225430,케이엠제약,0.5002183454239316
1682,064820,케이프,0.5505261642841619
1683,089010,켐트로닉스,0.5414158399711811
1684,220260,켐트로스,0.49648342792643907
1685,046070,코다코,-0.7026047297879051
1686,123410,코리아에프티,0.8452750341939245
1687,009730,코센,0.6114600718815318
1688,051780,큐로홀딩스,-0.775767973223895
1689,140860,파크시스템스,-0.3571466684089512
1690,091700,파트론,0.48309808048768876
1691,032800,판타지오,-0.5499904802050214
1692,222110,팬젠,-0.25919537779014873
1693,009520,포스코엠텍,-0.930989668311216
1694,256630,포인트엔지니어링,0.9600019017434126
1695,141020,포티스,-0.9158542644806367
1696,237750,피앤씨테크,-0.9359840799123751
1697,057880,필로시스헬스케어,0.22776964766342256
1698,003380,하림지주,-0.7189410232383332
1699,106190,하이텍팜,0.007444636859856578
1700,004590,한국가구,0.16079194858993245
1701,101680,한국정밀기계,0.966008494929762
1702,047080,한빛소프트,-0.4394555738340287
1703,042520,한스바이오메드,0.1204667674581127
1704,052260,현대바이오랜드,-0.5408226929919091
1705,039010,현대통신,-0.5655575785167133
1706,050090,휘닉스소재,0.8889525460311289
1707,090710,휴림로봇,-0.9556680625515394
1708,001460,BYC,-0.13762026411060077
1709,005830,DB손해보험,-0.907547405262014
1710,078930,GS,0.02705693527332145
1711,011200,HMM,0.9361531179664834
1712,175330,JB금융지주,-0.9237002185415245
1713,000680,LS네트웍스,-0.4541227655111147
1714,005940,NH투자증권,-0.8144108829869227
1715,034730,SK,0.7329823713939283
1716,006120,SK디스커버리,-0.28786056248717856
1717,024070,WISCOM,0.5175346089264383
1718,000860,강남제비스코,-0.9304229702153376
1719,009450,경동나비엔,0.8002917116538152
1720,017040,광명전기,0.9867006030433882
1721,083420,그린케미칼,0.2197677677039144
1722,011780,금호석유화학,0.6428213491316928
1723,214330,금호에이치티,-0.6032565278851032
1724,004540,깨끗한나라,-0.019322169647196023
1725,001260,남광토건,-0.355406121442568
1726,000320,노루홀딩스,-0.9127424631285721
1727,000490,대동공업,-0.5783784756932437
1728,084690,대상홀딩스,0.26276117856887077
1729,117580,대성에너지,0.19191859018567856
1730,009320,대우부품,0.02028884047380911
1731,042660,대우조선해양,0.18960305211513004
1732,015230,대창단조,-0.7384182181428495
1733,016090,대현,0.9894173384356336
1734,002150,도화엔지니어링,0.788910151265245
1735,005190,동성화학,-0.8358273105453129
1736,028100,동아지질,0.8428078252611325
1737,163560,동일고무벨트,-0.8842468098686027
1738,004890,동일산업,-0.23310302665559077
1739,002690,동일제강,0.08774979397392534
1740,016740,두올,0.5968245894578289
1741,192650,드림텍,0.5466559662741061
1742,004990,롯데지주,-0.3407644648223639
1743,012690,모나리자,0.4629208411776927
1744,009200,무림페이퍼,-0.0866456419847842
1745,025560,미래산업,0.8447345208151885
1746,006800,미래에셋대우,-0.19479386169705862
1747,000890,보해양조,-0.8719086627649578
1748,001820,삼화콘덴서공업,0.8904273360472281
1749,041650,상신브레이크,0.6450337293828671
1750,017390,서울도시가스,-0.4004763409054335
1751,012600,센트럴인사이트,0.8762138334009887
1752,016590,신대양제지,0.8018934297926164
1753,029530,신도리코,0.31108397504833385
1754,004080,신흥,0.013030705048625668
1755,015540,쎌마테라퓨틱스,-0.19731572572918538
1756,112610,씨에스윈드,0.8760395300864663
1757,002790,아모레퍼시픽그룹,0.4672575833664313
1758,012750,에스원,-0.6616623759324567
1759,006740,영풍제지,-0.6567318462891649
1760,015360,예스코홀딩스,0.16482706827296348
1761,004720,우리들제약,0.07649763702825348
1762,010050,우리종금,-0.682322033399351
1763,010400,우진아이엔에스,0.5441264008237722
1764,095720,웅진씽크빅,0.5896438664622011
1765,000700,유수홀딩스,-0.9284934839054916
1766,072130,유엔젤,0.3991310637898608
1767,008730,율촌화학,-0.7841629518079598
1768,000760,이화산업,-0.8021929560353124
1769,023810,인팩,0.4913705094657705
1770,003200,일신방직,0.22954437064797673
1771,020760,일진디스플,-0.2375973643802687
1772,020150,일진머티리얼즈,0.6100553198696019
1773,006220,제주은행,0.8671507142158368
1774,089590,제주항공,0.849422756499146
1775,185750,종근당,0.8882589732273822
1776,100250,진양홀딩스,-0.5865296572578031
1777,000650,천일고속,0.8723725411184224
1778,006380,카프로,-0.7403632451957591
1779,033780,케이티앤지,-0.9553529564620441
1780,003240,태광산업,0.9823027789917166
1781,009410,태영건설,0.0850114599542025
1782,103140,풍산,0.7739695822050536
1783,086790,하나금융지주,-0.780036123750972
1784,036460,한국가스공사,0.4806052127916974
1785,015760,한국전력공사,-0.9181938629743276
1786,161890,한국콜마,-0.16241559442893272
1787,011500,한농화성,-0.9159283538606381
1788,003680,한성기업,0.22402255813663194
1789,016450,한세예스24홀딩스,-0.5855018822492539
1790,003300,한일홀딩스,0.5735650771681883
1791,051600,한전KPS,0.2621954161043175
1792,180640,한진칼,-0.7500143557977257
1793,005110,한창,-0.7007076188633947
1794,000720,현대건설,0.8224567977580465
1795,005440,현대그린푸드,-0.7297142850242534
1796,064350,현대로템,-0.4432136231792544
1797,010620,현대미포조선,-0.26771923173007073
1798,011760,현대종합상사,-0.2221871100107252
1799,010690,화신,0.19910376198929414
1800,069260,휴켐스,-0.4157886463723667
1801,000540,흥국화재,-0.5569852844264509
1802,265520,AP시스템,-0.711470866759971
1803,900290,GRT,0.5560456596037924
1804,065150,MP그룹,
1805,078590,OQP,-0.6346482900627968
1806,178920,PI첨단소재,-0.2732308688378908
1807,091340,S&K폴리텍,-0.05892406800089483
1808,036540,SFA반도체,-0.9683075300628373
1809,016250,SGC이테크건설,-0.29142194788789655
1810,089230,THE E&M,0.9679034115716891
1811,161570,THE MIDONG,-0.5592638396856495
1812,032540,TJ미디어,0.8357326927800262
1813,040300,YTN,-0.2787495105735247
1814,121440,골프존뉴딘홀딩스,0.6673616473866861
1815,036190,금화피에스시,0.8087751291247589
1816,308100,까스텔바작,0.5311513231221168
1817,190510,나무가,0.9267850757976588
1818,306620,네온테크,-0.7783535030830284
1819,144510,녹십자랩셀,0.9533342832915499
1820,234690,녹십자웰빙,0.548472207573142
1821,126870,뉴로스,-0.888992748766171
1822,270870,뉴트리,-0.9377631950233805
1823,119860,다나와,-0.49543167895575435
1824,032190,다우데이타,0.8759605601646338
1825,048470,대동스틸,-0.7478459630424914
1826,010170,대한광통신,-0.7501399452315297
1827,263800,데이타솔루션,-0.5357581594213249
1828,206560,덱스터,-0.780820492516814
1829,067990,도이치모터스,0.3220782539436284
1830,005160,동국산업,-0.851682834477733
1831,109860,동일금속,0.28834550302613443
1832,025900,동화기업,0.9646989024049958
1833,030350,드래곤플라이,-0.7942645053562333
1834,203650,드림시큐리티,0.1271890439445537
1835,217620,디딤,0.7295657550022077
1836,104460,디와이피엔에프,0.05425381045781359
1837,197140,디지캡,0.3728216073664282
1838,106520,디지탈옵틱,0.7437474845817015
1839,060300,레드로버,
1840,071280,로체시스템즈,-0.07553638617422473
1841,038060,루멘스,-0.3942573236616361
1842,085370,루트로닉,-0.021407127782267974
1843,058470,리노공업,-0.30189091004627233
1844,305090,마이크로디지탈,0.1381610633179917
1845,093520,매커스,0.1847562191619335
1846,041920,메디아나,0.7363986540133429
1847,100030,모바일리더,0.5607307167338382
1848,218150,미래생명자원,-0.3225280401744826
1849,064520,바른전자,
1850,267790,배럴,-0.05287424395043561
1851,046310,백금T&A,0.9533208653873684
1852,006910,보성파워텍,0.19744404055536713
1853,251630,브이원텍,0.40514701964553906
1854,018290,브이티지엠피,0.43322089351228815
1855,200780,비씨월드제약,-0.09696273516754292
1856,141000,비아트론,-0.38053712599089
1857,072950,빛샘전자,0.7301627936515288
1858,122350,삼기,0.4634232673705299
1859,065570,삼영이엔씨,0.38130546393012116
1860,101000,상상인인더스트리,-0.3761848817223227
1861,043710,서울리거,0.7606099143422469
1862,018680,서울제약,0.8895472305994969
1863,189860,서전기전,0.19597449689878324
1864,035890,서희건설,0.4816640475738011
1865,039310,세중,0.38195208455249213
1866,091990,셀트리온헬스케어,0.9667415497907814
1867,036830,솔브레인홀딩스,-0.5627061030271314
1868,086980,쇼박스,0.7225789403406847
1869,317770,슈프리마아이디,-0.3443346192198085
1870,002800,신신제약,-0.9916062336600143
1871,012790,신일제약,-0.600493032945501
1872,160980,싸이맥스,-0.030359381857803635
1873,208640,썸에이지,0.9676592226137094
1874,050890,쏠리드,-0.36272056799333774
1875,222080,씨아이에스,-0.23985369429011727
1876,297090,씨에스베어링,-0.8145303569199638
1877,025980,아난티,0.8848146673282301
1878,083930,아바코,0.03781497395039865
1879,050860,아세아텍,0.04062950382008361
1880,067390,아스트,0.6035115597904779
1881,090740,아이엠이연이,-0.4429886628085521
1882,084850,아이티엠반도체,-0.7615175827001943
1883,297570,알로이스,0.5807917848494581
1884,030960,양지사,0.662173454966371
1885,238120,얼라인드,0.5291470995960611
1886,056190,에스에프에이,0.7694268473540243
1887,069510,에스텍,-0.36547566310858065
1888,050760,에스폴리텍,0.7902282019132144
1889,317830,에스피시스템스,-0.8714914439446662
1890,200710,에이디테크놀로지,-0.9753670503031548
1891,312610,에이에프더블류,0.43617619136160873
1892,067630,에이치엘비생명과학,0.749628590975155
1893,043220,에이치엘비파워,-0.6026963413691934
1894,230240,에치에프알,-0.7495486482874006
1895,227950,엔투텍,-0.8762001225447176
1896,066970,엘앤에프,-0.5999971758028068
1897,170920,엘티씨,-0.1272417271122036
1898,033310,엠투엔,0.663094261726434
1899,143540,영우디에스피,-0.06406842554084498
1900,036560,영풍정밀,-0.8648944725993002
1901,250930,예선테크,-0.3474277761111176
1902,039830,오로라,-0.4121618808853462
1903,039200,오스코텍,-0.3584269111060298
1904,173130,오파스넷,0.33654415918508546
1905,226950,올릭스,-0.242312023783403
1906,057540,옴니시스템,0.6396358648479572
1907,215360,우리산업,0.7449028382013185
1908,153490,우리이앤엘,-0.1476542216924967
1909,046940,우원개발,0.4944850480278504
1910,097800,윈팩,0.726888304862223
1911,032620,유비케어,0.32721506025534974
1912,056090,유앤아이,0.14542679648128906
1913,302430,이노메트리,-0.9515536860887829
1914,246960,이노테라피,-0.8569873682284068
1915,036260,이매진아시아,
1916,067010,이씨에스,-0.09868939795646867
1917,039030,이오테크닉스,0.3117796898132919
1918,119610,인터로조,0.9793749140079646
1919,101930,인화정공,0.66707523559085
1920,043910,자연과환경,-0.7722435181525384
1921,022220,정산애강,-0.9039024947925366
1922,054950,제이브이엠,-0.9997591065876329
1923,126880,제이엔케이히터,-0.14884010177526572
1924,038010,제일테크노스,-0.5413251957022056
1925,216080,제테마,-0.06802651880413335
1926,228760,지노믹트리,-0.847158657978001
1927,051160,지어소프트,0.6577691648290677
1928,053050,지에스이,0.6907902701263224
1929,270520,지엔원에너지,0.41699567411011107
1930,111820,지와이커머스,
1931,007370,진양제약,0.9949435775660475
1932,085660,차바이오텍,0.18019759255734677
1933,311690,천랩,-0.19952868945290045
1934,043290,케이맥,-0.11764179708621679
1935,039420,케이엘넷,0.16970883465610123
1936,033110,코너스톤네트웍스,0.2743817631981583
1937,104540,코렌텍,-0.10694303455611791
1938,027050,코리아나,-0.4988033636789036
1939,222040,코스맥스엔비티,0.22646232886506934
1940,950160,코오롱티슈진,
1941,015710,코콤,0.35473908238860113
1942,114120,크루셜텍,-0.7784415273320517
1943,110790,크리스에프앤씨,0.19550568125724255
1944,036170,클라우드에어,0.4749339163697505
1945,095610,테스,-0.1889550796661913
1946,054450,텔레칩스,0.9257874852143227
1947,108230,톱텍,0.9266424895868871
1948,105550,트루윈,-0.5084560493592405
1949,033830,티비씨,0.6806590778349842
1950,081150,티플랙스,-0.7041579623891902
1951,047310,파워로직스,-0.30576916958175476
1952,170790,파이오링크,-0.5129537572988278
1953,016670,포비스티앤씨,0.6673404725867077
1954,189690,포시에스,-0.33781438977430495
1955,195440,퓨전,-0.5481428769912405
1956,035200,프럼파스트,-0.8009444986234212
1957,300080,플리토,0.055051102042988395
1958,006140,피제이전자,-0.6295141102617542
1959,136480,하림,-0.13465038061482854
1960,013030,하이록코리아,-0.26557336539889975
1961,126700,하이비젼시스템,0.08183593616492464
1962,066130,하츠,-0.4211001984861528
1963,039740,한국정보공학,0.8764003833434543
1964,052600,한네트,0.7726070863552109
1965,092460,한라IMS,-0.504172657090923
1966,045100,한양이엔지,-0.7700400932351397
1967,066110,한프,0.1777249629038001
1968,076610,해성옵틱스,0.23316584381157074
1969,008800,행남사,
1970,060560,홈센타홀딩스,-0.4705130091623702
